order_id,customer_id,restaurant_id,driver_id,order_timestamp,order_date,order_hour,day_of_week,is_weekend,city,delivery_area,customer_age,customer_type,restaurant_type,restaurant_primary_category,restaurant_rating,items_count,subtotal,discount_percent,tax_amount,service_fee,delivery_fee,order_total,payment_method,tip_amount,distance_km,weather,traffic_level,delivery_partner_experience_months,delivery_partner_rating,restaurant_preparation_time_minutes,estimated_delivery_time_minutes,actual_delivery_time_minutes,late_delivery,order_status,cancellation_reason,customer_rating
ORD_000085,CUS_03828,RES_0005,DRV_0054,2025-10-24 09:56:00,2025-10-24,9,Friday,0,City_A,City_A_Area_1,19,Premium,Fast Food,Dessert,4.3,1,9.0,0,1.26,0.63,0.0,10.89,Digital Wallet,0.0,4.9,Cloudy,Low,20,4.3,5,22,24.0,0,Completed,,4.3
ORD_000086,CUS_00052,RES_0090,DRV_0026,2025-10-10 14:11:00,2025-10-10,14,Friday,0,City_B,City_B_Area_8,36,New,Fast Food,Asian,4.0,4,40.66,5,5.41,2.41,4.45,50.9,Digital Wallet,3.99,4.9,Clear,High,6,5.0,18,38,39.0,0,Completed,,5.0
ORD_000087,CUS_00002,RES_0008,DRV_0091,2025-10-15 20:16:00,2025-10-15,20,Wednesday,0,City_C,City_C_Area_5,28,Premium,Casual Dining,Healthy,4.4,1,15.58,0,2.18,0.82,0.0,18.58,Credit Card,2.22,2.4,Clear,High,36,4.5,17,21,29.0,1,Completed,,4.0
ORD_000088,CUS_00001,RES_0003,DRV_0064,2025-10-06 13:36:00,2025-10-06,13,Monday,0,City_C,City_C_Area_7,40,Premium,Cafe,Burger,4.8,4,26.92,20,3.02,1.41,0.0,25.97,Credit Card,0.0,7.4,Clear,High,29,4.3,15,46,48.0,0,Completed,,4.3
ORD_000089,CUS_00633,RES_0025,DRV_0028,2025-10-20 01:48:00,2025-10-20,1,Monday,0,City_B,City_B_Area_9,26,New,Casual Dining,Dessert,3.3,1,13.13,0,1.84,0.49,3.15,18.61,Cash,0.0,2.3,Storm,Medium,60,4.5,7,18,20.0,0,Completed,,4.7
ORD_000090,CUS_00032,RES_0012,DRV_0050,2025-10-29 06:17:00,2025-10-29,6,Wednesday,0,City_D,City_D_Area_5,27,New,Fine Dining,Asian,5.0,1,35.96,0,5.03,1.19,3.75,45.93,Digital Wallet,2.52,3.5,Clear,Low,49,5.0,22,26,27.0,0,Completed,,4.7
ORD_000091,CUS_00055,RES_0019,DRV_0145,2025-10-06 13:33:00,2025-10-06,13,Monday,0,City_B,City_B_Area_7,31,Premium,Fast Food,Pizza,4.7,1,8.87,0,1.24,0.5,0.0,10.61,Cash,0.0,4.8,Clear,High,12,4.6,12,30,39.0,1,Completed,,4.5
ORD_000092,CUS_00871,RES_0046,DRV_0033,2025-10-16 17:21:00,2025-10-16,17,Thursday,0,City_B,City_B_Area_5,23,Regular,Casual Dining,Local,4.4,3,39.58,0,5.54,2.6,3.6,51.32,Credit Card,0.0,3.2,Clear,Low,28,4.3,29,27,38.0,1,Completed,,3.5
ORD_000093,CUS_00006,RES_0019,DRV_0130,2025-10-09 21:53:00,2025-10-09,21,Thursday,0,City_B,City_B_Area_8,27,Regular,Fast Food,Pizza,4.7,5,39.87,0,5.58,1.73,4.45,51.63,Digital Wallet,2.94,4.9,Rain,Medium,6,4.5,20,36,43.0,1,Completed,,3.7
ORD_000094,CUS_00236,RES_0010,DRV_0179,2025-10-19 22:47:00,2025-10-19,22,Sunday,1,City_C,City_C_Area_6,37,Regular,Fast Food,Dessert,4.5,6,46.89,5,6.24,2.62,3.45,56.86,Cash,0.0,2.9,Cloudy,Medium,50,4.5,23,31,36.0,0,Completed,,4.5
ORD_000095,CUS_00077,RES_0002,DRV_0109,2025-10-18 22:11:00,2025-10-18,22,Saturday,1,City_D,City_D_Area_2,37,Regular,Fast Food,Burger,3.6,4,35.55,0,4.98,2.3,4.75,47.58,Cash,0.0,5.5,Clear,High,43,4.8,22,40,49.0,1,Completed,,4.4
ORD_000096,CUS_02008,RES_0003,DRV_0160,2025-10-05 16:40:00,2025-10-05,16,Sunday,1,City_C,City_C_Area_7,34,New,Cafe,Burger,4.8,5,27.55,0,3.86,1.58,4.55,37.54,Credit Card,2.2,5.1,Rain,Low,5,3.7,18,28,39.0,1,Completed,,4.1
ORD_000097,CUS_00055,RES_0028,DRV_0139,2025-10-16 04:34:00,2025-10-16,4,Thursday,0,City_B,City_B_Area_5,31,Premium,Casual Dining,Burger,3.2,3,43.66,0,6.11,2.91,0.0,52.68,Credit Card,6.1,1.6,Clear,Low,14,4.7,21,22,24.0,0,Completed,,4.4
ORD_000098,CUS_00193,RES_0023,DRV_0056,2025-10-07 10:12:00,2025-10-07,10,Tuesday,0,City_A,City_A_Area_10,19,Premium,Cafe,Asian,4.1,6,31.21,0,4.37,1.02,0.0,36.6,Cash,0.0,2.4,Clear,Low,47,3.9,20,23,23.0,0,Completed,,4.8
ORD_000099,CUS_01877,RES_0013,DRV_0075,2025-10-19 13:25:00,2025-10-19,13,Sunday,1,City_C,City_C_Area_1,35,Regular,Fast Food,Dessert,4.8,8,76.53,0,10.71,5.02,4.95,97.21,Credit Card,0.0,5.9,Cloudy,High,14,4.4,23,52,57.0,0,Completed,,5.0
ORD_000100,CUS_00029,RES_0121,DRV_0107,2025-10-05 20:33:00,2025-10-05,20,Sunday,1,City_C,City_C_Area_2,19,Regular,Fast Food,Healthy,3.8,1,9.98,0,1.4,0.31,3.65,15.34,Digital Wallet,2.01,3.3,Rain,High,12,4.2,9,23,33.0,1,Completed,,4.1
ORD_000101,CUS_00015,RES_0005,DRV_0045,2025-10-20 02:12:00,2025-10-20,2,Monday,0,City_A,City_A_Area_4,45,Regular,Fast Food,Dessert,4.3,5,43.94,0,6.15,2.86,6.6,59.55,Digital Wallet,0.0,9.2,Clear,Low,16,4.3,20,44,44.0,0,Completed,,4.3
ORD_000102,CUS_03376,RES_0001,DRV_0060,2025-10-11 14:47:00,2025-10-11,14,Saturday,1,City_A,City_A_Area_3,34,New,Fast Food,Local,3.9,3,25.36,10,3.19,0.69,5.9,32.6,Credit Card,0.0,7.8,Rain,High,34,4.5,11,48,58.0,1,Completed,,4.1
ORD_000103,CUS_01068,RES_0001,DRV_0051,2025-10-23 18:02:00,2025-10-23,18,Thursday,0,City_A,City_A_Area_8,22,Regular,Fast Food,Local,3.9,4,34.79,0,4.87,1.26,3.0,43.92,Credit Card,0.0,2.0,Clear,Low,34,5.0,17,21,22.0,0,Completed,,3.9
ORD_000104,CUS_03288,RES_0018,DRV_0028,2025-10-18 11:58:00,2025-10-18,11,Saturday,1,City_B,City_B_Area_8,26,Premium,Casual Dining,Burger,5.0,2,26.88,0,3.76,1.86,0.0,32.5,Credit Card,3.43,10.7,Clear,Low,60,4.5,19,44,45.0,0,Completed,,5.0
ORD_000105,CUS_00096,RES_0004,DRV_0115,2025-10-28 12:35:00,2025-10-28,12,Tuesday,0,City_B,City_B_Area_1,27,Premium,Fast Food,Burger,4.2,4,32.49,0,4.55,2.07,0.0,39.11,Digital Wallet,4.77,11.1,Cloudy,High,23,4.8,13,66,66.0,0,Completed,,4.3
ORD_000106,CUS_04558,RES_0001,DRV_0147,2025-10-27 13:37:00,2025-10-27,13,Monday,0,City_A,City_A_Area_7,25,New,Fast Food,Local,3.9,1,10.13,0,1.42,0.52,4.4,16.47,Credit Card,0.0,4.8,Storm,High,31,5.0,11,30,48.0,1,Completed,,2.7
ORD_000107,CUS_05566,RES_0004,DRV_0081,2025-10-29 11:47:00,2025-10-29,11,Wednesday,0,City_B,City_B_Area_6,30,Regular,Fast Food,Burger,4.2,1,8.4,0,1.18,0.27,4.1,13.95,Credit Card,1.87,4.2,Rain,Low,60,5.0,10,20,27.0,1,Completed,,3.2
ORD_000108,CUS_00001,RES_0117,DRV_0195,2025-10-07 13:58:00,2025-10-07,13,Tuesday,0,City_C,City_C_Area_4,40,Premium,Fine Dining,Asian,3.7,1,35.55,0,4.98,1.55,0.0,42.08,Digital Wallet,6.11,2.6,Cloudy,High,15,4.7,23,28,40.0,1,Completed,,3.7
ORD_000109,CUS_00020,RES_0003,DRV_0124,2025-10-28 09:55:00,2025-10-28,9,Tuesday,0,City_C,City_C_Area_7,33,Regular,Cafe,Burger,4.8,8,48.03,0,6.72,3.31,5.55,63.61,Credit Card,0.0,7.1,Clear,High,46,5.0,16,53,52.0,0,Completed,,4.1
ORD_000110,CUS_00002,RES_0003,DRV_0155,2025-10-18 10:34:00,2025-10-18,10,Saturday,1,City_C,City_C_Area_4,28,Premium,Cafe,Burger,4.8,4,26.56,0,3.72,1.71,0.0,31.99,Digital Wallet,4.7,3.6,Cloudy,Low,46,4.5,14,22,18.0,0,Completed,,4.4
ORD_000111,CUS_00006,RES_0090,DRV_0043,2025-10-03 04:41:00,2025-10-03,4,Friday,0,City_B,City_B_Area_7,27,Regular,Fast Food,Asian,4.0,4,32.75,10,4.13,2.05,4.1,39.76,Credit Card,0.0,4.2,Rain,Low,55,4.8,20,27,39.0,1,Completed,,4.9
ORD_000112,CUS_00041,RES_0009,DRV_0005,2025-10-05 13:56:00,2025-10-05,13,Sunday,1,City_B,City_B_Area_9,26,Regular,Casual Dining,Dessert,4.6,1,14.55,10,1.83,0.76,4.6,20.29,Credit Card,1.9,5.2,Clear,Medium,40,4.1,13,29,35.0,1,Completed,,4.1
ORD_000113,CUS_00008,RES_0014,DRV_0003,2025-10-23 19:04:00,2025-10-23,19,Thursday,0,City_A,City_A_Area_4,21,Premium,Casual Dining,Local,4.2,1,13.2,0,1.85,0.91,0.0,15.96,Digital Wallet,0.0,2.4,Clear,High,48,4.8,13,21,22.0,0,Completed,,4.4
ORD_000114,CUS_00378,RES_0085,DRV_0089,2025-10-13 14:55:00,2025-10-13,14,Monday,0,City_A,City_A_Area_4,22,Regular,Fast Food,Local,4.2,2,16.86,0,2.36,0.62,5.6,25.44,Credit Card,,7.2,Rain,High,27,4.8,11,43,,,Cancelled,Driver Unassigned,
ORD_000115,CUS_01279,RES_0012,DRV_0164,2025-10-16 15:36:00,2025-10-16,15,Thursday,0,City_D,City_D_Area_9,26,Regular,Fine Dining,Asian,5.0,3,84.19,0,11.79,4.97,3.5,104.45,Credit Card,8.82,3.0,Rain,High,21,4.3,31,42,52.0,1,Completed,,3.9
ORD_000116,CUS_00003,RES_0002,DRV_0100,2025-10-22 13:55:00,2025-10-22,13,Wednesday,0,City_D,City_D_Area_5,25,Regular,Fast Food,Burger,3.6,3,24.47,10,3.08,1.23,5.85,32.18,Credit Card,0.0,7.7,Clear,High,50,4.1,6,48,41.0,0,Completed,,5.0
ORD_000117,CUS_02914,RES_0033,DRV_0003,2025-10-12 17:49:00,2025-10-12,17,Sunday,1,City_A,City_A_Area_9,36,Premium,Fast Food,Pizza,4.2,2,19.37,0,2.71,0.62,0.0,22.7,Cash,0.0,4.4,Clear,Low,48,4.8,10,22,19.0,0,Completed,,4.1
ORD_000118,CUS_00022,RES_0003,DRV_0019,2025-10-07 11:22:00,2025-10-07,11,Tuesday,0,City_C,City_C_Area_7,21,New,Cafe,Burger,4.8,2,11.06,5,1.47,0.38,3.15,15.51,Credit Card,1.21,2.3,Cloudy,Medium,59,5.0,7,16,16.0,0,Completed,,4.6
ORD_000119,CUS_00009,RES_0004,DRV_0034,2025-10-27 10:43:00,2025-10-27,10,Monday,0,City_B,City_B_Area_3,28,Regular,Fast Food,Burger,4.2,1,10.22,5,1.36,0.65,4.3,16.02,Cash,0.0,4.6,Clear,Medium,18,4.5,7,25,26.0,0,Completed,,4.2
ORD_000120,CUS_05439,RES_0001,DRV_0171,2025-10-22 21:33:00,2025-10-22,21,Wednesday,0,City_A,City_A_Area_6,18,New,Fast Food,Local,3.9,4,35.97,15,4.28,1.32,4.05,40.22,Credit Card,0.0,4.1,Cloudy,High,60,4.4,21,34,41.0,1,Completed,,4.1
ORD_000121,CUS_00009,RES_0171,DRV_0145,2025-10-13 13:06:00,2025-10-13,13,Monday,0,City_B,City_B_Area_1,28,Regular,Casual Dining,Local,4.1,2,32.57,15,3.88,1.6,4.55,37.71,Digital Wallet,2.06,5.1,Cloudy,High,12,4.6,18,38,39.0,0,Completed,,4.7
ORD_000122,CUS_00196,RES_0042,DRV_0163,2025-10-28 20:27:00,2025-10-28,20,Tuesday,0,City_B,City_B_Area_7,42,Premium,Fast Food,Burger,4.4,2,18.65,0,2.61,0.86,0.0,22.12,Cash,0.0,3.0,Cloudy,High,60,4.9,10,24,28.0,0,Completed,,4.6
ORD_000123,CUS_00699,RES_0005,DRV_0148,2025-10-01 21:30:00,2025-10-01,21,Wednesday,0,City_A,City_A_Area_5,27,Regular,Fast Food,Dessert,4.3,5,39.23,0,5.49,1.94,3.5,50.16,Cash,0.0,3.0,Cloudy,Low,12,4.4,26,26,36.0,1,Completed,,3.7
ORD_000124,CUS_00032,RES_0034,DRV_0164,2025-10-15 17:40:00,2025-10-15,17,Wednesday,0,City_D,City_D_Area_2,27,New,Fast Food,Burger,3.7,4,32.76,0,4.59,1.59,4.3,43.24,Digital Wallet,3.74,4.6,Clear,Low,21,4.3,17,28,29.0,0,Completed,,4.7
ORD_000125,CUS_00149,RES_0002,DRV_0085,2025-10-21 12:09:00,2025-10-21,12,Tuesday,0,City_D,City_D_Area_7,27,Regular,Fast Food,Burger,3.6,1,9.14,10,1.15,0.3,3.05,12.73,Cash,0.0,2.1,Clear,High,44,5.0,6,18,17.0,0,Completed,,4.7
ORD_000126,CUS_00003,RES_0002,DRV_0077,2025-10-12 18:36:00,2025-10-12,18,Sunday,1,City_D,City_D_Area_1,25,Regular,Fast Food,Burger,3.6,3,30.85,0,4.32,1.81,4.95,41.93,Credit Card,5.5,5.9,Rain,High,51,4.9,13,39,48.0,1,Completed,,3.6
ORD_000127,CUS_00019,RES_0001,DRV_0131,2025-10-17 13:46:00,2025-10-17,13,Friday,0,City_A,City_A_Area_6,36,Regular,Fast Food,Local,3.9,2,18.03,0,2.52,1.1,5.0,26.65,Cash,0.0,6.0,Clear,High,44,4.7,10,38,37.0,0,Completed,,4.2
ORD_000128,CUS_00007,RES_0001,DRV_0054,2025-10-23 22:34:00,2025-10-23,22,Thursday,0,City_A,City_A_Area_2,18,New,Fast Food,Local,3.9,3,27.03,5,3.6,1.57,3.05,33.9,Credit Card,0.0,2.1,Clear,Medium,20,4.3,6,20,13.0,0,Completed,,3.8
ORD_000129,CUS_00061,RES_0042,DRV_0114,2025-10-20 20:24:00,2025-10-20,20,Monday,0,City_B,City_B_Area_5,18,Regular,Fast Food,Burger,4.4,1,10.04,0,1.41,0.43,2.7,14.58,Credit Card,1.23,1.4,Storm,High,21,4.0,9,14,23.0,1,Completed,,4.1
ORD_000130,CUS_00001,RES_0160,DRV_0075,2025-10-05 20:49:00,2025-10-05,20,Sunday,1,City_C,City_C_Area_8,40,Premium,Fast Food,Local,5.0,2,17.01,0,2.38,0.73,0.0,20.12,Credit Card,0.0,1.2,Rain,Medium,14,4.4,20,14,25.0,1,Completed,,3.8
ORD_000131,CUS_04822,RES_0001,DRV_0020,2025-10-17 17:05:00,2025-10-17,17,Friday,0,City_A,City_A_Area_1,35,New,Fast Food,Local,3.9,1,9.65,10,1.22,0.28,6.25,16.43,Credit Card,0.0,8.5,Clear,Low,39,4.4,7,32,24.0,0,Completed,,4.5
ORD_000132,CUS_00141,RES_0019,DRV_0166,2025-10-24 00:37:00,2025-10-24,0,Friday,0,City_B,City_B_Area_3,41,Regular,Fast Food,Pizza,4.7,1,10.27,0,1.44,0.48,3.65,15.84,Cash,0.0,3.3,Clear,Low,7,4.2,10,17,19.0,0,Completed,,4.4
ORD_000133,CUS_00036,RES_0043,DRV_0191,2025-10-15 20:36:00,2025-10-15,20,Wednesday,0,City_A,City_A_Area_5,27,Regular,Cafe,Asian,4.5,4,25.31,0,3.54,1.12,3.85,33.82,Cash,0.0,3.7,Cloudy,High,33,4.7,13,29,35.0,1,Completed,,3.8
ORD_000134,CUS_01448,RES_0247,DRV_0070,2025-10-20 02:44:00,2025-10-20,2,Monday,0,City_B,City_B_Area_6,21,Regular,Casual Dining,Asian,3.3,2,29.61,0,4.15,1.76,3.5,39.02,Cash,0.0,3.0,Storm,Low,48,3.9,16,22,35.0,1,Completed,,3.8
ORD_000135,CUS_00003,RES_0002,DRV_0066,2025-10-19 08:30:00,2025-10-19,8,Sunday,1,City_D,City_D_Area_10,25,Regular,Fast Food,Burger,3.6,1,9.58,0,1.34,0.37,4.4,15.69,Credit Card,1.61,4.8,Clear,High,53,4.0,10,30,35.0,0,Completed,,3.9
ORD_000136,CUS_00004,RES_0001,DRV_0150,2025-10-01 20:23:00,2025-10-01,20,Wednesday,0,City_A,City_A_Area_7,19,Regular,Fast Food,Local,3.9,2,19.86,5,2.64,1.21,2.75,25.47,Cash,0.0,1.5,Cloudy,Medium,40,4.3,12,15,16.0,0,Completed,,5.0
ORD_000137,CUS_00005,RES_0247,DRV_0114,2025-10-04 10:53:00,2025-10-04,10,Saturday,1,City_B,City_B_Area_6,20,New,Casual Dining,Asian,3.3,2,25.78,0,3.61,0.93,4.45,34.77,Credit Card,0.0,4.9,Clear,High,21,4.0,18,37,42.0,0,Completed,,4.5
ORD_000138,CUS_00015,RES_0006,DRV_0175,2025-10-03 20:28:00,2025-10-03,20,Friday,0,City_A,City_A_Area_1,45,Regular,Casual Dining,Healthy,4.7,3,43.15,0,6.04,1.54,4.45,55.18,Digital Wallet,3.77,4.9,Clear,High,6,4.3,28,41,54.0,1,Completed,,4.2
ORD_000139,CUS_00036,RES_0001,DRV_0143,2025-10-08 11:34:00,2025-10-08,11,Wednesday,0,City_A,City_A_Area_8,27,Regular,Fast Food,Local,3.9,2,16.38,0,2.29,0.93,4.4,24.0,Cash,0.0,4.8,Clear,Medium,6,3.7,7,27,19.0,0,Completed,,4.3
ORD_000140,CUS_00003,RES_0012,DRV_0092,2025-10-09 19:36:00,2025-10-09,19,Thursday,0,City_D,City_D_Area_10,25,Regular,Fine Dining,Asian,5.0,1,36.28,15,4.32,1.61,2.4,39.17,Credit Card,0.0,0.8,Clear,Low,27,3.7,15,18,17.0,0,Completed,,5.0
ORD_000141,CUS_00003,RES_0002,DRV_0109,2025-10-12 15:34:00,2025-10-12,15,Sunday,1,City_D,City_D_Area_7,25,Regular,Fast Food,Burger,3.6,4,35.5,0,4.97,2.3,4.95,47.72,Credit Card,0.0,5.9,Rain,Low,43,4.8,22,32,39.0,1,Completed,,4.5
ORD_000142,CUS_00641,RES_0001,DRV_0118,2025-10-05 18:01:00,2025-10-05,18,Sunday,1,City_A,City_A_Area_2,38,Regular,Fast Food,Local,3.9,2,16.24,15,1.93,0.69,3.55,19.97,Digital Wallet,1.82,3.1,Clear,High,59,4.5,10,24,26.0,0,Completed,,4.0
ORD_000143,CUS_01925,RES_0018,DRV_0140,2025-10-09 20:14:00,2025-10-09,20,Thursday,0,City_B,City_B_Area_2,19,Regular,Casual Dining,Burger,5.0,2,32.05,0,4.49,1.16,3.25,40.95,Credit Card,0.0,2.5,Rain,Medium,43,4.7,18,23,29.0,1,Completed,,3.7
ORD_000144,CUS_00018,RES_0001,DRV_0162,2025-10-01 23:43:00,2025-10-01,23,Wednesday,0,City_A,City_A_Area_2,32,Regular,Fast Food,Local,3.9,7,56.03,0,7.84,2.45,3.5,69.82,Credit Card,0.0,3.0,Cloudy,Low,40,4.2,25,30,31.0,0,Completed,,4.2
ORD_000145,CUS_00612,RES_0004,DRV_0122,2025-10-23 07:00:00,2025-10-23,7,Thursday,0,City_B,City_B_Area_8,35,Regular,Fast Food,Burger,4.2,6,57.17,0,8.0,1.89,4.55,71.61,Credit Card,6.62,5.1,Clear,High,12,4.3,23,44,48.0,0,Completed,,4.4
ORD_000146,CUS_00001,RES_0092,DRV_0083,2025-10-11 18:24:00,2025-10-11,18,Saturday,1,City_C,City_C_Area_3,40,Premium,Fast Food,Burger,4.1,10,90.33,10,11.38,4.73,0.0,97.41,Cash,0.0,1.5,Clear,Low,45,4.7,33,34,38.0,0,Completed,,4.0
ORD_000147,CUS_00005,RES_0028,DRV_0110,2025-10-30 22:09:00,2025-10-30,22,Thursday,0,City_B,City_B_Area_10,20,New,Casual Dining,Burger,3.2,1,15.4,15,1.83,0.63,3.9,19.45,Credit Card,2.82,3.8,Cloudy,High,21,4.9,9,28,32.0,0,Completed,,4.8
ORD_000148,CUS_00264,RES_0011,DRV_0004,2025-10-07 12:55:00,2025-10-07,12,Tuesday,0,City_A,City_A_Area_7,27,Premium,Casual Dining,Local,4.3,5,73.93,0,10.35,2.23,0.0,86.51,Cash,0.0,3.4,Clear,Medium,41,4.5,25,36,38.0,0,Completed,,5.0
ORD_000149,CUS_04189,RES_0009,DRV_0117,2025-10-22 12:33:00,2025-10-22,12,Wednesday,0,City_B,City_B_Area_10,18,Regular,Casual Dining,Dessert,4.6,2,29.33,0,4.11,1.95,4.35,39.74,Digital Wallet,0.0,4.7,Clear,High,50,4.4,19,36,40.0,0,Completed,,4.7
ORD_000150,CUS_00004,RES_0045,DRV_0029,2025-10-20 18:39:00,2025-10-20,18,Monday,0,City_A,City_A_Area_9,19,Regular,Fast Food,Dessert,4.5,2,16.51,0,2.31,0.8,3.6,23.22,Digital Wallet,2.24,3.2,Clear,Medium,14,4.7,15,22,24.0,0,Completed,,4.5
ORD_000151,CUS_00001,RES_0003,DRV_0021,2025-10-29 13:04:00,2025-10-29,13,Wednesday,0,City_C,City_C_Area_7,40,Premium,Cafe,Burger,4.8,3,19.79,0,2.77,1.3,0.0,23.86,Cash,0.0,11.1,Clear,Medium,22,4.2,15,50,55.0,0,Completed,,5.0
ORD_000152,CUS_00001,RES_0093,DRV_0082,2025-10-27 10:17:00,2025-10-27,10,Monday,0,City_C,City_C_Area_6,40,Premium,Fast Food,Dessert,5.0,1,8.18,0,1.15,0.37,0.0,9.7,Credit Card,0.87,3.8,Clear,Medium,23,4.7,13,22,27.0,0,Completed,,4.6
ORD_000153,CUS_01575,RES_0148,DRV_0187,2025-10-25 09:31:00,2025-10-25,9,Saturday,1,City_B,City_B_Area_5,19,Premium,Fast Food,Dessert,3.2,3,28.45,15,3.39,0.77,0.0,28.34,Cash,0.0,2.7,Cloudy,High,4,4.2,15,24,32.0,1,Completed,,3.4
ORD_000154,CUS_00031,RES_0048,DRV_0033,2025-10-14 10:24:00,2025-10-14,10,Tuesday,0,City_B,City_B_Area_5,39,Premium,Fast Food,Burger,3.9,4,34.81,0,4.87,2.27,0.0,41.95,Credit Card,3.35,3.0,Cloudy,Medium,28,4.3,10,26,23.0,0,Completed,,4.7
ORD_000155,CUS_00002,RES_0003,DRV_0176,2025-10-03 19:01:00,2025-10-03,19,Friday,0,City_C,City_C_Area_6,28,Premium,Cafe,Burger,4.8,5,28.55,15,3.4,0.76,0.0,28.43,Credit Card,1.87,1.8,Clear,Medium,12,3.8,17,21,25.0,0,Completed,,5.0
ORD_000156,CUS_00283,RES_0031,DRV_0099,2025-10-27 21:30:00,2025-10-27,21,Monday,0,City_B,City_B_Area_5,18,New,Cafe,Asian,3.9,7,46.48,5,6.18,2.41,5.9,58.65,Credit Card,0.0,7.8,Clear,High,47,4.8,20,54,55.0,0,Completed,,4.8
ORD_000157,CUS_00009,RES_0031,DRV_0138,2025-10-11 20:31:00,2025-10-11,20,Saturday,1,City_B,City_B_Area_7,28,Regular,Cafe,Asian,3.9,1,5.23,0,0.73,0.18,3.45,9.59,Digital Wallet,0.0,2.9,Clear,Medium,33,4.2,8,17,21.0,0,Completed,,5.0
ORD_000158,CUS_00006,RES_0162,DRV_0073,2025-10-17 13:20:00,2025-10-17,13,Friday,0,City_B,City_B_Area_6,27,Regular,Fine Dining,Local,4.2,2,63.55,5,8.45,1.87,3.85,74.54,Cash,0.0,3.7,Clear,Medium,22,4.8,21,35,38.0,0,Completed,,4.6
ORD_000159,CUS_00004,RES_0001,DRV_0162,2025-10-18 15:17:00,2025-10-18,15,Saturday,1,City_A,City_A_Area_7,19,Regular,Fast Food,Local,3.9,1,8.29,0,1.16,0.39,3.9,13.74,Cash,0.0,3.8,Cloudy,Low,40,4.2,11,19,20.0,0,Completed,,5.0
ORD_000160,CUS_00006,RES_0009,DRV_0173,2025-10-19 17:44:00,2025-10-19,17,Sunday,1,City_B,City_B_Area_3,27,Regular,Casual Dining,Dessert,4.6,5,84.1,20,9.42,2.9,4.05,83.65,Credit Card,12.38,4.1,Clear,Medium,23,4.5,25,39,39.0,0,Completed,,5.0
ORD_000161,CUS_00008,RES_0001,DRV_0170,2025-10-18 16:08:00,2025-10-18,16,Saturday,1,City_A,City_A_Area_10,21,Premium,Fast Food,Local,3.9,4,33.84,0,4.74,1.98,0.0,40.56,Credit Card,0.0,5.5,Cloudy,Low,27,4.9,21,30,38.0,1,Completed,,3.8
ORD_000162,CUS_00136,RES_0004,DRV_0133,2025-10-06 22:22:00,2025-10-06,22,Monday,0,City_B,City_B_Area_2,42,Regular,Fast Food,Burger,4.2,1,8.47,0,1.19,0.4,5.0,15.06,Credit Card,0.0,6.0,Clear,Medium,29,4.3,5,30,24.0,0,Completed,,5.0
ORD_000163,CUS_00024,RES_0019,DRV_0130,2025-10-29 21:37:00,2025-10-29,21,Wednesday,0,City_B,City_B_Area_8,36,New,Fast Food,Pizza,4.7,1,8.87,0,1.24,0.29,3.8,14.2,Credit Card,0.0,3.6,Rain,Medium,6,4.5,14,21,33.0,1,Completed,,3.8
ORD_000164,CUS_01233,RES_0002,DRV_0044,2025-10-15 05:22:00,2025-10-15,5,Wednesday,0,City_D,City_D_Area_2,32,Premium,Fast Food,Burger,3.6,3,29.86,0,4.18,1.21,0.0,35.25,Cash,0.0,3.6,Clear,Low,2,4.3,11,22,24.0,0,Completed,,5.0
ORD_000165,CUS_00026,RES_0002,DRV_0106,2025-10-30 20:54:00,2025-10-30,20,Thursday,0,City_D,City_D_Area_8,19,New,Fast Food,Burger,3.6,1,8.9,0,1.25,0.38,4.05,14.58,Credit Card,1.43,4.1,Clear,High,23,4.0,7,27,29.0,0,Completed,,4.4
ORD_000166,CUS_00003,RES_0002,DRV_0044,2025-10-07 08:15:00,2025-10-07,8,Tuesday,0,City_D,City_D_Area_8,25,Regular,Fast Food,Burger,3.6,1,8.1,15,0.96,0.34,3.0,11.18,Credit Card,0.9,2.0,Clear,High,2,4.3,12,17,24.0,1,Completed,,3.8
ORD_000167,CUS_00001,RES_0003,DRV_0014,2025-10-05 18:55:00,2025-10-05,18,Sunday,1,City_C,City_C_Area_2,40,Premium,Cafe,Burger,4.8,3,18.29,15,2.18,0.54,0.0,18.27,Credit Card,2.41,3.5,Rain,Medium,36,4.2,11,23,31.0,1,Completed,,4.1
ORD_000168,CUS_00015,RES_0001,DRV_0200,2025-10-05 11:14:00,2025-10-05,11,Sunday,1,City_A,City_A_Area_1,45,Regular,Fast Food,Local,3.9,5,48.09,0,6.73,2.74,3.55,61.11,Cash,0.0,3.1,Clear,Medium,29,4.6,18,29,28.0,0,Completed,,5.0
ORD_000169,CUS_03300,RES_0001,DRV_0059,2025-10-07 19:23:00,2025-10-07,19,Tuesday,0,City_A,City_A_Area_7,31,New,Fast Food,Local,3.9,1,8.01,0,1.12,0.26,4.55,13.94,Digital Wallet,1.84,5.1,Clear,Medium,44,4.5,11,27,37.0,1,Completed,,3.5
ORD_000170,CUS_00004,RES_0001,DRV_0056,2025-10-22 01:51:00,2025-10-22,1,Wednesday,0,City_A,City_A_Area_6,19,Regular,Fast Food,Local,3.9,3,24.74,5,3.29,0.85,3.8,31.44,Digital Wallet,0.0,3.6,Cloudy,Low,47,3.9,17,22,30.0,1,Completed,,4.2
